,Year,Category,Prize,Motivation,Prize_Share,Laureate_ID,Laureate_Type,Full_Name,Birth_Date,Birth_City,Birth_Country,Sex,Organization_Name,Organization_City,Organization_Country,Death_Date,Death_City,Death_Country
353,1962,Literature,The_Nobel_Prize_in_Literature_1962,"""for_his_realistic_and_imaginative_writings,_combining_as_they_do_sympathetic_humour_and_keen_social_perception""",1-Jan,634,Individual,John_Steinbeck,2/27/1902,"Salinas,_CA",United_States_of_America,Male,,,,12/20/1968,"New_York,_NY",United_States_of_America
354,1962,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1962,"""for_their_discoveries_concerning_the_molecular_structure_of_nucleic_acids_and_its_significance_for_information_transfer_in_living_material""",3-Jan,372,Individual,Francis_Harry_Compton_Crick,6/8/1916,Northampton,United_Kingdom,Male,MRC_Laboratory_of_Molecular_Biology,Cambridge,United_Kingdom,7/28/2004,"San_Diego,_CA",United_States_of_America
355,1962,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1962,"""for_their_discoveries_concerning_the_molecular_structure_of_nucleic_acids_and_its_significance_for_information_transfer_in_living_material""",3-Jan,373,Individual,James_Dewey_Watson,4/6/1928,"Chicago,_IL",United_States_of_America,Male,Harvard_University,"Cambridge,_MA",United_States_of_America,,,
356,1962,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1962,"""for_their_discoveries_concerning_the_molecular_structure_of_nucleic_acids_and_its_significance_for_information_transfer_in_living_material""",3-Jan,374,Individual,Maurice_Hugh_Frederick_Wilkins,12/15/1916,Pongaroa,New_Zealand,Male,London_University,London,United_Kingdom,10/5/2004,London,United_Kingdom
357,1962,Peace,The_Nobel_Peace_Prize_1962,,1-Jan,217,Individual,Linus_Carl_Pauling,2/28/1901,"Portland,_OR",United_States_of_America,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,8/19/1994,"Big_Sur,_CA",United_States_of_America
358,1962,Physics,The_Nobel_Prize_in_Physics_1962,"""for_his_pioneering_theories_for_condensed_matter,_especially_liquid_helium""",1-Jan,77,Individual,Lev_Davidovich_Landau,1/22/1908,Baku,Russian_Empire_(Azerbaijan),Male,Academy_of_Sciences,Moscow,Union_of_Soviet_Socialist_Republics,4/1/1968,Moscow,Union_of_Soviet_Socialist_Republics_(Russia)
359,1963,Chemistry,The_Nobel_Prize_in_Chemistry_1963,"""for_their_discoveries_in_the_field_of_the_chemistry_and_technology_of_high_polymers""",2-Jan,228,Individual,Karl_Ziegler,1898-11-26,Helsa,Germany,Male,Max-Planck-Institut_für_Kohlenforschung_(Max-Planck-Institute_for_Carbon_Research),Mülheim/Ruhr,Federal_Republic_of_Germany,8/12/1973,Mülheim,West_Germany_(Germany)
360,1963,Chemistry,The_Nobel_Prize_in_Chemistry_1963,"""for_their_discoveries_in_the_field_of_the_chemistry_and_technology_of_high_polymers""",2-Jan,229,Individual,Giulio_Natta,2/26/1903,Imperia,Italy,Male,Institute_of_Technology,Milan,Italy,5/2/1979,Bergamo,Italy
361,1963,Literature,The_Nobel_Prize_in_Literature_1963,"""for_his_eminent_lyrical_writing,_inspired_by_a_deep_feeling_for_the_Hellenic_world_of_culture""",1-Jan,635,Individual,Giorgos_Seferis,3/13/1900,Smyrna_(Izmir),Ottoman_Empire_(Turkey),Male,,,,9/20/1971,Athens,Greece
362,1963,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1963,"""for_their_discoveries_concerning_the_ionic_mechanisms_involved_in_excitation_and_inhibition_in_the_peripheral_and_central_portions_of_the_nerve_cell_membrane""",3-Jan,375,Individual,Sir_John_Carew_Eccles,1/27/1903,Melbourne,Australia,Male,Australian_National_University,Canberra,Australia,5/2/1997,Contra,Switzerland
363,1963,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1963,"""for_their_discoveries_concerning_the_ionic_mechanisms_involved_in_excitation_and_inhibition_in_the_peripheral_and_central_portions_of_the_nerve_cell_membrane""",3-Jan,376,Individual,Alan_Lloyd_Hodgkin,2/5/1914,Banbury,United_Kingdom,Male,University_of_Cambridge,Cambridge,United_Kingdom,12/20/1998,Cambridge,United_Kingdom
364,1963,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1963,"""for_their_discoveries_concerning_the_ionic_mechanisms_involved_in_excitation_and_inhibition_in_the_peripheral_and_central_portions_of_the_nerve_cell_membrane""",3-Jan,377,Individual,Andrew_Fielding_Huxley,11/22/1917,Hampstead,United_Kingdom,Male,University_College,London,United_Kingdom,5/30/2012,Grantchester,United_Kingdom
365,1963,Peace,The_Nobel_Peace_Prize_1963,,2-Jan,482,Organization,Comité_international_de_la_Croix_Rouge_(International_Committee_of_the_Red_Cross),,,,,,,,,,
366,1963,Peace,The_Nobel_Peace_Prize_1963,,2-Jan,523,Organization,Ligue_des_Sociétés_de_la_Croix-Rouge_(League_of_Red_Cross_Societies),,,,,,,,,,
367,1963,Physics,The_Nobel_Prize_in_Physics_1963,"""for_his_contributions_to_the_theory_of_the_atomic_nucleus_and_the_elementary_particles,_particularly_through_the_discovery_and_application_of_fundamental_symmetry_principles""",2-Jan,78,Individual,Eugene_Paul_Wigner,11/17/1902,Budapest,Austria-Hungary_(Hungary),Male,Princeton_University,"Princeton,_NJ",United_States_of_America,1/1/1995,"Princeton,_NJ",United_States_of_America
368,1963,Physics,The_Nobel_Prize_in_Physics_1963,"""for_their_discoveries_concerning_nuclear_shell_structure""",4-Jan,79,Individual,Maria_Goeppert_Mayer,6/28/1906,Kattowitz_(Katowice),Germany_(Poland),Female,University_of_California,"San_Diego,_CA",United_States_of_America,2/20/1972,"San_Diego,_CA",United_States_of_America
369,1963,Physics,The_Nobel_Prize_in_Physics_1963,"""for_their_discoveries_concerning_nuclear_shell_structure""",4-Jan,80,Individual,J._Hans_D._Jensen,6/25/1907,Hamburg,Germany,Male,University_of_Heidelberg,Heidelberg,Federal_Republic_of_Germany,2/11/1973,Heidelberg,West_Germany_(Germany)
370,1964,Chemistry,The_Nobel_Prize_in_Chemistry_1964,"""for_her_determinations_by_X-ray_techniques_of_the_structures_of_important_biochemical_substances""",1-Jan,230,Individual,Dorothy_Crowfoot_Hodgkin,5/12/1910,Cairo,Egypt,Female,"University_of_Oxford,_Royal_Society",Oxford,United_Kingdom,7/29/1994,Shipston-on-Stour,United_Kingdom
371,1964,Literature,The_Nobel_Prize_in_Literature_1964,"""for_his_work_which,_rich_in_ideas_and_filled_with_the_spirit_of_freedom_and_the_quest_for_truth,_has_exerted_a_far-reaching_influence_on_our_age""",1-Jan,637,Individual,Jean-Paul_Sartre,6/21/1905,Paris,France,Male,,,,4/15/1980,Paris,France
372,1964,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1964,"""for_their_discoveries_concerning_the_mechanism_and_regulation_of_the_cholesterol_and_fatty_acid_metabolism""",2-Jan,378,Individual,Konrad_Bloch,1/21/1912,Neisse_(Nysa),Germany_(Poland),Male,Harvard_University,"Cambridge,_MA",United_States_of_America,10/15/2000,"Burlington,_MA",United_States_of_America
373,1964,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1964,"""for_their_discoveries_concerning_the_mechanism_and_regulation_of_the_cholesterol_and_fatty_acid_metabolism""",2-Jan,379,Individual,Feodor_Lynen,4/6/1911,Munich,Germany,Male,Max-Planck-Institut_für_Zellchemie,Munich,Federal_Republic_of_Germany,8/6/1979,Munich,Germany
374,1964,Peace,The_Nobel_Peace_Prize_1964,,1-Jan,524,Individual,Martin_Luther_King_Jr.,1/15/1929,"Atlanta,_GA",United_States_of_America,Male,,,,4/4/1968,"Memphis,_TN",United_States_of_America
375,1964,Physics,The_Nobel_Prize_in_Physics_1964,"""for_fundamental_work_in_the_field_of_quantum_electronics,_which_has_led_to_the_construction_of_oscillators_and_amplifiers_based_on_the_maser-laser_principle""",2-Jan,81,Individual,Charles_Hard_Townes,7/28/1915,"Greenville,_SC",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,1/27/2015,"Berkeley,_CA",United_States_of_America
376,1964,Physics,The_Nobel_Prize_in_Physics_1964,"""for_fundamental_work_in_the_field_of_quantum_electronics,_which_has_led_to_the_construction_of_oscillators_and_amplifiers_based_on_the_maser-laser_principle""",4-Jan,82,Individual,Nicolay_Gennadiyevich_Basov,12/14/1922,Usman,Union_of_Soviet_Socialist_Republics_(Russia),Male,P.N._Lebedev_Physical_Institute,Moscow,Union_of_Soviet_Socialist_Republics,7/1/2001,Moscow,Russia
377,1964,Physics,The_Nobel_Prize_in_Physics_1964,"""for_fundamental_work_in_the_field_of_quantum_electronics,_which_has_led_to_the_construction_of_oscillators_and_amplifiers_based_on_the_maser-laser_principle""",4-Jan,83,Individual,Aleksandr_Mikhailovich_Prokhorov,7/11/1916,Atherton,Australia,Male,P.N._Lebedev_Physical_Institute,Moscow,Union_of_Soviet_Socialist_Republics,1/8/2002,Moscow,Russia
378,1965,Chemistry,The_Nobel_Prize_in_Chemistry_1965,"""for_his_outstanding_achievements_in_the_art_of_organic_synthesis""",1-Jan,231,Individual,Robert_Burns_Woodward,4/10/1917,"Boston,_MA",United_States_of_America,Male,Harvard_University,"Cambridge,_MA",United_States_of_America,7/8/1979,"Cambridge,_MA",United_States_of_America
379,1965,Literature,The_Nobel_Prize_in_Literature_1965,"""for_the_artistic_power_and_integrity_with_which,_in_his_epic_of_the_Don,_he_has_given_expression_to_a_historic_phase_in_the_life_of_the_Russian_people""",1-Jan,638,Individual,Mikhail_Aleksandrovich_Sholokhov,5/24/1905,Veshenskaya,Russia,Male,,,,2/21/1984,Veshenskaya,Union_of_Soviet_Socialist_Republics
380,1965,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1965,"""for_their_discoveries_concerning_genetic_control_of_enzyme_and_virus_synthesis""",3-Jan,380,Individual,François_Jacob,6/17/1920,Nancy,France,Male,Institut_Pasteur,Paris,France,4/19/2013,Paris,France
381,1965,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1965,"""for_their_discoveries_concerning_genetic_control_of_enzyme_and_virus_synthesis""",3-Jan,381,Individual,André_Lwoff,5/8/1902,Ainay-le-Château,France,Male,Institut_Pasteur,Paris,France,9/30/1994,Paris,France
382,1965,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1965,"""for_their_discoveries_concerning_genetic_control_of_enzyme_and_virus_synthesis""",3-Jan,382,Individual,Jacques_Monod,2/9/1910,Paris,France,Male,Institut_Pasteur,Paris,France,5/31/1976,Cannes,France
383,1965,Peace,The_Nobel_Peace_Prize_1965,,1-Jan,525,Organization,United_Nations_Children's_Fund_(UNICEF),,,,,,,,,,
384,1965,Physics,The_Nobel_Prize_in_Physics_1965,"""for_their_fundamental_work_in_quantum_electrodynamics,_with_deep-ploughing_consequences_for_the_physics_of_elementary_particles""",3-Jan,84,Individual,Sin-Itiro_Tomonaga,3/31/1906,Kyoto,Japan,Male,Tokyo_University_of_Education,Tokyo,Japan,7/8/1979,Tokyo,Japan
385,1965,Physics,The_Nobel_Prize_in_Physics_1965,"""for_their_fundamental_work_in_quantum_electrodynamics,_with_deep-ploughing_consequences_for_the_physics_of_elementary_particles""",3-Jan,85,Individual,Julian_Schwinger,2/12/1918,"New_York,_NY",United_States_of_America,Male,Harvard_University,"Cambridge,_MA",United_States_of_America,7/16/1994,"Los_Angeles,_CA",United_States_of_America
386,1965,Physics,The_Nobel_Prize_in_Physics_1965,"""for_their_fundamental_work_in_quantum_electrodynamics,_with_deep-ploughing_consequences_for_the_physics_of_elementary_particles""",3-Jan,86,Individual,Richard_P._Feynman,5/11/1918,"New_York,_NY",United_States_of_America,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,2/15/1988,"Los_Angeles,_CA",United_States_of_America
387,1966,Chemistry,The_Nobel_Prize_in_Chemistry_1966,"""for_his_fundamental_work_concerning_chemical_bonds_and_the_electronic_structure_of_molecules_by_the_molecular_orbital_method""",1-Jan,232,Individual,Robert_S._Mulliken,1896-06-07,"Newburyport,_MA",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,10/31/1986,"Arlington,_VA",United_States_of_America
388,1966,Literature,The_Nobel_Prize_in_Literature_1966,"""for_his_profoundly_characteristic_narrative_art_with_motifs_from_the_life_of_the_Jewish_people""",2-Jan,639,Individual,Shmuel_Yosef_Agnon,1888-07-17,Buczacz_(Buchach),Austria-Hungary_(Ukraine),Male,,,,2/17/1970,Rehovot,Israel
389,1966,Literature,The_Nobel_Prize_in_Literature_1966,"""for_her_outstanding_lyrical_and_dramatic_writing,_which_interprets_Israel's_destiny_with_touching_strength""_",2-Jan,640,Individual,Nelly_Sachs,1891-12-10,Berlin,Germany,Female,,,,5/12/1970,Stockholm,Sweden
390,1966,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1966,"""for_his_discovery_of_tumour-inducing_viruses""",2-Jan,383,Individual,Peyton_Rous,1879-10-05,"Baltimore,_MD",United_States_of_America,Male,Rockefeller_University,"New_York,_NY",United_States_of_America,2/16/1972,"New_York,_NY",United_States_of_America
391,1966,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1966,"""for_his_discoveries_concerning_hormonal_treatment_of_prostatic_cancer""",2-Jan,384,Individual,Charles_Brenton_Huggins,9/22/1901,Halifax,Canada,Male,"University_of_Chicago,_Ben_May_Laboratory_for_Cancer_Research","Chicago,_IL",United_States_of_America,1/12/1997,"Chicago,_IL",United_States_of_America
392,1966,Physics,The_Nobel_Prize_in_Physics_1966,"""for_the_discovery_and_development_of_optical_methods_for_studying_Hertzian_resonances_in_atoms""",1-Jan,87,Individual,Alfred_Kastler,5/3/1902,Guebwiller,Germany_(France),Male,École_Normale_Supérieure,Paris,France,1/7/1984,Bandol,France
393,1967,Chemistry,The_Nobel_Prize_in_Chemistry_1967,"""for_their_studies_of_extremely_fast_chemical_reactions,_effected_by_disturbing_the_equilibrium_by_means_of_very_short_pulses_of_energy""",2-Jan,233,Individual,Manfred_Eigen,5/9/1927,Bochum,Germany,Male,Max-Planck-Institut_für_Physikalische_Chemie,Göttingen,Federal_Republic_of_Germany,,,
394,1967,Chemistry,The_Nobel_Prize_in_Chemistry_1967,"""for_their_studies_of_extremely_fast_chemical_reactions,_effected_by_disturbing_the_equilibrium_by_means_of_very_short_pulses_of_energy""",4-Jan,234,Individual,Ronald_George_Wreyford_Norrish,1897-11-09,Cambridge,United_Kingdom,Male,Institute_of_Physical_Chemistry,Cambridge,United_Kingdom,6/7/1978,Cambridge,United_Kingdom
395,1967,Chemistry,The_Nobel_Prize_in_Chemistry_1967,"""for_their_studies_of_extremely_fast_chemical_reactions,_effected_by_disturbing_the_equilibrium_by_means_of_very_short_pulses_of_energy""",4-Jan,235,Individual,George_Porter,12/6/1920,Stainforth,United_Kingdom,Male,Royal_Institution_of_Great_Britain,London,United_Kingdom,8/31/2002,Canterbury,United_Kingdom
396,1967,Literature,The_Nobel_Prize_in_Literature_1967,"""for_his_vivid_literary_achievement,_deep-rooted_in_the_national_traits_and_traditions_of_Indian_peoples_of_Latin_America""",1-Jan,641,Individual,Miguel_Angel_Asturias,1899-10-19,Guatemala_City,Guatemala,Male,,,,6/9/1974,Madrid,Spain
397,1967,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1967,"""for_their_discoveries_concerning_the_primary_physiological_and_chemical_visual_processes_in_the_eye""",3-Jan,385,Individual,Ragnar_Granit,10/30/1900,Helsinki,Russian_Empire_(Finland),Male,Karolinska_Institutet,Stockholm,Sweden,3/12/1991,Stockholm,Sweden
398,1967,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1967,"""for_their_discoveries_concerning_the_primary_physiological_and_chemical_visual_processes_in_the_eye""",3-Jan,386,Individual,Haldan_Keffer_Hartline,12/22/1903,"Bloomsburg,_PA",United_States_of_America,Male,Rockefeller_University,"New_York,_NY",United_States_of_America,3/17/1983,"Fallston,_MD",United_States_of_America
399,1967,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1967,"""for_their_discoveries_concerning_the_primary_physiological_and_chemical_visual_processes_in_the_eye""",3-Jan,387,Individual,George_Wald,11/18/1906,"New_York,_NY",United_States_of_America,Male,Harvard_University,"Cambridge,_MA",United_States_of_America,4/12/1997,"Cambridge,_MA",United_States_of_America
400,1967,Physics,The_Nobel_Prize_in_Physics_1967,"""for_his_contributions_to_the_theory_of_nuclear_reactions,_especially_his_discoveries_concerning_the_energy_production_in_stars""",1-Jan,88,Individual,Hans_Albrecht_Bethe,7/2/1906,Strassburg_(Strasbourg),Germany_(France),Male,Cornell_University,"Ithaca,_NY",United_States_of_America,3/6/2005,"Ithaca,_NY",United_States_of_America
401,1968,Chemistry,The_Nobel_Prize_in_Chemistry_1968,"""for_the_discovery_of_the_reciprocal_relations_bearing_his_name,_which_are_fundamental_for_the_thermodynamics_of_irreversible_processes""",1-Jan,236,Individual,Lars_Onsager,11/27/1903,Kristiania_(Oslo),Norway,Male,Yale_University,"New_Haven,_CT",United_States_of_America,10/5/1976,"Coral_Gables,_FL",United_States_of_America
402,1968,Literature,The_Nobel_Prize_in_Literature_1968,"""for_his_narrative_mastery,_which_with_great_sensibility_expresses_the_essence_of_the_Japanese_mind""",1-Jan,642,Individual,Yasunari_Kawabata,1899-06-11,Osaka,Japan,Male,,,,4/16/1972,Zushi,Japan
403,1968,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1968,"""for_their_interpretation_of_the_genetic_code_and_its_function_in_protein_synthesis""",3-Jan,388,Individual,Robert_W._Holley,1/28/1922,"Urbana,_IL",United_States_of_America,Male,Cornell_University,"Ithaca,_NY",United_States_of_America,2/11/1993,"Los_Gatos,_CA",United_States_of_America
404,1968,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1968,"""for_their_interpretation_of_the_genetic_code_and_its_function_in_protein_synthesis""",3-Jan,389,Individual,Har_Gobind_Khorana,1/9/1922,Raipur,India,Male,University_of_Wisconsin,"Madison,_WI",United_States_of_America,11/9/2011,"Concord,_MA",United_States_of_America
405,1968,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1968,"""for_their_interpretation_of_the_genetic_code_and_its_function_in_protein_synthesis""",3-Jan,390,Individual,Marshall_W._Nirenberg,4/10/1927,"New_York,_NY",United_States_of_America,Male,National_Institutes_of_Health,"Bethesda,_MD",United_States_of_America,1/15/2010,"New_York,_NY",United_States_of_America
406,1968,Peace,The_Nobel_Peace_Prize_1968,,1-Jan,526,Individual,René_Cassin,1887-10-05,Bayonne,France,Male,,,,2/20/1976,Paris,France
407,1968,Physics,The_Nobel_Prize_in_Physics_1968,"""for_his_decisive_contributions_to_elementary_particle_physics,_in_particular_the_discovery_of_a_large_number_of_resonance_states,_made_possible_through_his_development_of_the_technique_of_using_hydrogen_bubble_chamber_and_data_analysis""",1-Jan,89,Individual,Luis_Walter_Alvarez,6/13/1911,"San_Francisco,_CA",United_States_of_America,Male,University_of_California,"Berkeley,_CA",United_States_of_America,9/1/1988,"Berkeley,_CA",United_States_of_America
408,1969,Chemistry,The_Nobel_Prize_in_Chemistry_1969,"""for_their_contributions_to_the_development_of_the_concept_of_conformation_and_its_application_in_chemistry""",2-Jan,237,Individual,Derek_H._R._Barton,9/8/1918,Gravesend,United_Kingdom,Male,Imperial_College,London,United_Kingdom,3/16/1998,"College_Station,_TX",United_States_of_America
409,1969,Chemistry,The_Nobel_Prize_in_Chemistry_1969,"""for_their_contributions_to_the_development_of_the_concept_of_conformation_and_its_application_in_chemistry""",2-Jan,238,Individual,Odd_Hassel,1897-05-17,Kristiania_(Oslo),Norway,Male,University_of_Oslo,Oslo,Norway,5/11/1981,Oslo,Norway
410,1969,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1969,"""for_having_developed_and_applied_dynamic_models_for_the_analysis_of_economic_processes""",2-Jan,677,Individual,Ragnar_Frisch,1895-03-03,Oslo,Norway,Male,University_of_Oslo,Oslo,Norway,1/31/1973,Oslo,Norway
